Class,Variance,Standard_Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity
1,49.8397558549327,7.05972774651634,0.004998846661386,19.6164147177412,402.631484460786,188.359375,0.058925565098879,0.003472222222222,0.163295208112012,10.0677083333333
0,1091.67698580159,33.0405354950793,0.101583188036992,2.6556645592584,7.33409023663023,92.6279658119658,0.282391693048887,0.079745068303017,0.52518077774845,4.23138461538462
1,433.183901556566,20.8130704499977,0.002235672433429,5.84608938098624,35.8090675047983,93.4024390243902,0.039405560506917,0.001552798198864,0.341323598772453,4.97877145438121
0,115.857713174446,10.7637220873844,0.157266268326025,3.65951563029816,13.7489398125006,25.987012987013,0.355507992572964,0.126385932783258,0.693170680959379,1.69758812615956
1,314.159476822744,17.7245444743368,0.179837310716886,6.35428815432511,43.8895364345424,165.700312989045,0.383582630697622,0.147135634572908,0.569095278613336,4.32994261867501
0,897.646998712127,29.9607576458294,0.070373187946913,2.91558783021474,8.84476961726342,192.250340136054,0.232573242648648,0.054090313196107,0.468912652092497,6.68475390156062
1,631.648083279676,25.1326099575766,0.001013822341187,4.47442154763456,21.4648183738535,211.924751718869,0.02651983211882,0.00070330149561,0.295476065009532,7.28762414056532
0,116.830595349509,10.8088202570636,0.160198100567022,6.02543828938748,36.8403223936347,186.979220779221,0.359972190109483,0.129579977652218,0.590503520112547,5.08571428571428
0,661.894075963962,25.727302150905,0.088918113108411,3.38520791688779,11.7719780955987,232.944444444444,0.262755139243961,0.069040263199114,0.573016723890558,4.5964405964406
0,252.791975253725,15.8994331739759,0.140147936675546,4.89993512089921,24.2742612023128,223.885936784242,0.333847094157413,0.111453882277349,0.629810602683987,4.61154374713697
0,780.02527772674,27.928932627774,0.17529884258129,2.72086649526086,7.77574884549015,93.941475826972,0.378112415889489,0.142968999049786,0.622378493364401,3.32897128316976
1,1001.56962456354,31.6475848140666,0.011745018261056,4.73227903911201,22.9674599170994,176.94415954416,0.091814614623237,0.008429923458413,0.431130981416618,4.89116809116809
1,927.428271041077,30.4537070164057,0.003962236460774,4.94830231789913,25.8660482616084,142.379480519481,0.052695595372203,0.002776825771631,0.344799334136772,6.77532467532468
0,343.00175802892,18.5203066397109,0.061636010872176,3.0266632719384,9.57511218226522,88.9282861292665,0.216389995397745,0.046824630108236,0.504654321613972,4.23874364560639
0,536.007820918902,23.1518427110868,0.22474002619945,3.82137513970909,15.1331661223485,107.827181936604,0.432647316177349,0.187183700195463,0.70304455660928,2.72362136343899
1,761.819740076307,27.6010822265415,0.001379887976487,4.36895123932326,20.6149699645549,83.9136363636364,0.03094519033723,0.000957604805007,0.308661925556977,5.39199134199134
0,317.247276917461,17.8114366887531,0.166835128533716,2.97193838423772,9.63317141428428,54.4598917322835,0.368141062194045,0.13552784167336,0.625558015912018,2.71038385826772
1,1240.84822258638,35.2256756157548,0.05048230220902,2.53069428339132,7.5222126088173,111.991054472764,0.195335028700996,0.038155773437619,0.477153503004357,4.63033483258371
0,400.974865865274,20.0243568152706,0.212098307160683,3.4333004013284,12.4967150699675,65.4529358353511,0.419194424208734,0.175723965287692,0.651592220796749,2.63438256658596
0,307.775534467624,17.5435325538394,0.110270217066805,2.13199121072695,5.06934003903194,39.4748677248677,0.294729337938042,0.086865382641397,0.57466222595397,2.68192239858906
1,250.450112954307,15.8256157211752,0.020898032583563,3.55553602261225,13.4923710146867,25.6122448979592,0.123387109954194,0.015224378902849,0.506118487386781,2.42077505159367
1,832.176825213251,28.8474751965099,0.001470348902621,4.54378578724759,21.8877379507273,126.405200945626,0.031949897623832,0.001020795958173,0.308014573451946,5.93806146572104
0,620.097229790064,24.9017515406058,0.142966591204948,2.93119447738276,9.03344061234074,73.2673230769231,0.338904694497822,0.114856391952662,0.594536788837683,3.35064615384615
0,437.868073054259,20.9252974424322,0.089523154297795,3.41457887993301,12.0767568024489,151.111377768081,0.263989363570318,0.069690384078262,0.507678432255527,5.43383876949929
0,691.697045264533,26.3001339400493,0.0851344271955,2.1684232332781,5.22435569833901,86.8758292989062,0.257171818696729,0.066137344331783,0.518276082121989,4.07208176438946
0,173.413261092161,13.1686468967833,0.113155606117615,3.68360653223878,13.9580026109264,71.5650480710722,0.298161352892916,0.088900192358934,0.594944582972068,3.3574297188755
1,588.083452017724,24.2504319965176,0.026270777189872,3.75469279689025,16.7357511005105,53.0110686415034,0.139003713418808,0.019322032344218,0.439744105822297,3.71372830068482
0,226.222323205776,15.0406889205839,0.145069023098238,3.04397382653322,9.73750181793452,30.5034895314058,0.341371946892978,0.116534806125502,0.611994938411028,2.3939609742202
1,1106.08294806501,33.2578253658445,0.013271686281012,3.11401173051095,10.0804375922159,209.486961451247,0.097675950821185,0.009540591368823,0.404049775616548,5.91598639455782
1,759.843989169837,27.5652678051536,0.001401450022576,6.26266995665235,41.0021281834795,170.950690335306,0.031215393561176,0.000974400795179,0.249324551005306,7.50788954635109
0,851.96921821077,29.188511750529,0.111649652739368,3.79570710824673,14.5805698406838,219.009411764706,0.296585947881839,0.087963224480969,0.590309047173405,4.22411764705882
1,126.288810032848,11.2378294182127,0.007584737352571,10.8596722804221,118.442664250323,24.9168278529981,0.072669119513227,0.005280800930828,0.294444071074241,3.46228239845261
0,738.36499500206,27.1728724098513,0.088959417931132,3.19515158094721,10.5747992592563,249.311517295597,0.263277715473742,0.069315155465073,0.475919405465635,6.91745283018868
1,1606.68121096768,40.0834281339269,0.019404903056576,2.55975206588055,7.20174825370503,159.938320209974,0.118988786403188,0.014158331289704,0.419290018963601,5.0424321959755
1,146.970314650931,12.1231313880091,0.003975739803596,13.5689286877159,188.5662046552,88.9777777777778,0.052558022023401,0.002762345679012,0.205378247418794,6.7
1,612.731220623218,24.7534082627669,0.002318865473796,5.14572232357312,28.4998287637087,56.2765957446809,0.040166006687111,0.001613308093189,0.307100925531887,4.7622027534418
1,746.811462428683,27.327851405273,0.02734041438427,3.26171881254064,13.1399452921591,88.1480354365321,0.141823760345766,0.020113978998613,0.466941892246373,3.98167309122878
1,1450.94390947291,38.0912576514994,0.013063839124409,2.50837000609472,6.49776711885093,130.953525385962,0.096778646427348,0.00936610640431,0.414625607566299,4.95113799140538
1,74.3077084946601,8.62019190590674,0.005527072361299,14.7895827566274,221.558978830601,98.2733333333333,0.062003584125794,0.003844444444444,0.27597575804809,5.71333333333333
1,930.935866525381,30.5112416418175,0.001233119293218,5.15512438527543,27.7909588065754,126.392535392535,0.029258057281362,0.000856033915879,0.274776050771187,6.87773487773488
1,1200.07122632897,34.6420441996279,0.008699754266952,2.64068885688168,7.49908544864582,108.923292393881,0.078660190259329,0.006187425531634,0.429548243951532,4.27055950585362
1,1543.14837004589,39.2829272082146,0.024858464983906,2.5412686239032,7.24340510377783,153.831846673095,0.135115011556538,0.018256066347923,0.434501995052043,4.98276277724204
0,290.472395491504,17.0432507313454,0.070138586192647,3.89054364836954,15.4217393564639,100.860685854256,0.231666617388747,0.053669421612344,0.546753449769638,4.22657685241886
1,712.33359475558,26.6895783922411,0.00316293814717,3.71822999189151,14.8395925069656,79.13565763384,0.046904958315662,0.002200075114594,0.365746466051132,4.75198281559815
0,756.854060904307,27.5109807332328,0.231605064807395,3.35018632097319,11.6475926598738,102.98813700919,0.439834141111345,0.193454071687155,0.639563756667196,3.3109440267335
1,1289.40971447003,35.9083515977833,0.001700511597994,3.37987236632635,12.8990514073358,132.368491048593,0.034365027600129,0.001180955121958,0.299659334692908,6.70710997442455
1,1626.55265024578,40.3305423995981,0.003422674185503,2.58949926446626,7.00782098497796,185.770041227668,0.04894570676396,0.002395682210624,0.353253632049156,6.84715223698275
0,76.0780321376843,8.72227218892441,0.188779096399159,8.19052558571225,70.6901470638941,167.906914893617,0.393689768491574,0.154991633814949,0.578489427305859,5.03014184397163
1,1118.10932227497,33.4381417287948,0.013459743361746,5.54604947539408,31.4195035598148,82.6052188552188,0.097319648882721,0.009471114058656,0.391009670910463,5.08670033670034
1,221.969418217425,14.8986381329779,0.001950414336519,7.90685467267354,64.7453640088784,87.012030075188,0.036792201893712,0.001353666120188,0.281914064591529,5.62857142857143
1,570.215076951221,23.8791766388881,0.002096290329446,4.7916230863523,24.1361930633344,59.0994543650794,0.038152951719971,0.001455647724946,0.333142422424166,4.69518849206349
0,1430.8846857836,37.8270364393459,0.105541489453714,2.81022561132083,8.25269679416418,146.52380952381,0.288271302107499,0.083100343618753,0.501598531698317,5.90175150519978
0,429.993835308975,20.7362927088951,0.071021356865041,2.36353730674643,5.8570606966531,28.8941391941392,0.23264830191795,0.054125232385306,0.610770235936812,2.07887667887668
1,177.467018240461,13.3216747535909,0.003328257790968,9.00738599948516,85.7318105753675,193.991919191919,0.048162861823766,0.002319661259055,0.238200725383823,7.16969696969697
0,552.627277589407,23.5080258122499,0.10944446476227,3.34380696656446,11.5320975344963,225.056387848523,0.29379011510645,0.086312631734261,0.511088542320467,6.29983354140658
1,1106.91359614434,33.2703110316741,0.005679092667205,3.15631382556313,11.9130848032437,117.886217221668,0.063019832631289,0.003971499304876,0.370541609903943,5.0596134652028
1,1123.25302400377,33.5149671639966,0.002742260143529,3.42122477713105,12.5298272161067,99.0184027777778,0.043869023501713,0.001924491222994,0.338306049002393,5.48553240740741
1,418.978254520588,20.4689583154734,0.003353007625011,5.07160772628029,28.3723344527732,61.4540020790021,0.048291019052012,0.002332022521082,0.385636131229483,4.39786902286902
0,576.541246311204,24.0112733171567,0.141803810756436,2.82521526780053,8.33517744895179,109.155963302752,0.33734132794909,0.113799171542456,0.561129389825954,4.3549808567507
0,1022.47191526009,31.9761147618044,0.103153601507757,2.98536738635833,9.26278302763113,130.421146229084,0.284845025943664,0.081136688804846,0.49488929634705,5.30062242340959
0,858.532890368979,29.3007319084179,0.08445119437017,2.69414889209974,7.69328223540667,111.278531628974,0.25617904863206,0.065627704958028,0.479613386848422,4.86974762372993
1,469.785833255182,21.6745434382176,0.040771863796366,5.91115220633612,37.2731160051773,224.681113460183,0.174850867751983,0.030572825953622,0.383358203094685,6.21740662438337
1,1399.08605873253,37.4043588199629,0.002038241950257,3.2002478700051,11.1423202618749,178.733232323232,0.037675007406005,0.001419406183043,0.328234839383915,7.06272727272727
1,1214.08896652258,34.8437794523296,0.010656487835612,4.17765497122711,18.5072398725102,211.785821455364,0.087506551635162,0.007657396579077,0.368689140436892,6.24756189047262
0,256.971961959108,16.0303450355602,0.136899881944734,4.64586867703347,21.9659998025202,208.656451612903,0.330928465863441,0.109513649518731,0.564075100718037,5.21814516129032
1,1614.83062587383,40.1849552180145,0.002936453560213,2.59125675521663,6.98273252648238,181.502586206896,0.045264506531469,0.002048875551537,0.346975631015632,6.93612852664577
0,401.922541971518,20.048005935043,0.054560236549256,2.9666990709401,8.95615460729884,93.2116104868914,0.202628967246883,0.041058498367539,0.515809771842272,3.52247191011236
0,122.321613947306,11.0599102142515,0.09607461858019,4.58617852986661,21.541626929762,43.7676823638043,0.27326710296141,0.074674909560922,0.616178389002585,2.63564173591874
1,468.789311978035,21.651542946821,0.001533834540506,5.90789695898774,37.5345752747173,214.901413690476,0.032673561598265,0.001067561627516,0.258359622376806,8.57105654761905
0,1252.93917723558,35.3968808969884,0.126516299636656,2.7447137154464,7.85597115787994,226.922365245374,0.317441470178429,0.100769086989043,0.536150277268214,5.85934566908018
0,278.164099163942,16.6782522814575,0.109850396787351,3.7257003275733,14.0477359463034,128.511788384129,0.293497275041485,0.086140650456777,0.576913375194174,3.91000575043128
0,201.599467499301,14.1985727275421,0.128790394709927,4.34902652783629,19.4463653750406,143.20797011208,0.320224719585954,0.102543871033903,0.55584571985943,5.02864259028643
1,1073.98003630631,32.7716346297573,0.004170307068469,4.4882027643162,21.3425958060346,143.476381461676,0.054129941296553,0.002930050544768,0.324172120704132,6.44162210338681
1,896.399331559707,29.9399287166771,0.031482818759005,2.52149908281984,6.73349087971547,123.065780216688,0.15233648742016,0.023206405399513,0.507487433808124,3.98304488532433
0,90.8210403593546,9.53000736407662,0.223253300611479,3.67447604133861,13.9437551351301,17.496,0.429944880188147,0.1848526,0.736742314943464,1.3466
1,1190.42149364615,34.5024853256422,0.002075731813569,3.1581993251143,10.2043059393718,140.981937602627,0.037959447494306,0.001440919654073,0.343434499022752,5.60892172961138
0,549.595294293567,23.443448856633,0.070514740788229,2.36219241529332,5.88551603900165,68.194738680014,0.232339241960279,0.053981523354677,0.532486281541352,3.44174135723431
0,499.300512604151,22.3450332871569,0.26262432923388,3.70385268776768,14.3112188651246,80.0070958809277,0.47110554697549,0.221940436391076,0.675692950591378,2.8423329871928
0,255.32654748112,15.9789407496592,0.235760419024552,3.37737049500122,11.8824679748782,44.9398724082935,0.44400348454962,0.197139094292204,0.662786989365644,2.47783094098884
0,783.827809102372,27.9969249936912,0.129664401669706,2.53246089827351,6.76834857450427,71.301652892562,0.321545019686517,0.103391199685202,0.587908131587228,3.2757116620753
0,743.7407614564,27.2716109068826,0.13499802165787,2.7462703544038,7.89022404613558,125.698167791707,0.328587062440051,0.107969457602982,0.579397718104409,3.70436699269872
0,846.844475696213,29.1005923598853,0.074289675373208,3.26630042510213,10.8463826055698,86.5981390257252,0.238638064061894,0.056948125619209,0.545028564334714,4.14406130268199
1,1404.38317713912,37.4751007622277,0.002162593176828,2.90675882005337,8.77545756450498,162.669348659004,0.03875784784608,0.00150217076966,0.36335421911523,6.19291187739464
0,936.920426274398,30.6091559222792,0.08929689238277,2.70833081823921,7.50145831611763,172.10208,0.262718185133804,0.0690208448,0.569118419175358,4.35808
1,1385.43800116673,37.2214723132593,0.007211632924595,2.32795128378291,5.79470597056482,131.499485199485,0.071461318684377,0.00510672006811,0.373822811990394,5.58635778635779
0,1142.6782042793,33.8035235482826,0.166292501755733,2.13642633378384,5.02774249554285,141.32017675576,0.367548752898562,0.135092085757288,0.585490384650378,4.27894804581921
1,1267.84861673374,35.606861933253,0.008422581652406,3.77540520928875,15.5789682431425,123.908027965284,0.077453551944918,0.005999052708884,0.376070002373883,5.72070877531341
1,2035.52611158667,45.116805201462,0.001116539083684,3.82950285742182,15.2584495954939,74.556643625192,0.027830523705059,0.000774538049698,0.306718614336461,5.05856374807988
1,1507.50631161727,38.826618596232,0.015142700264356,3.32203112833213,11.6742022133916,193.170731707317,0.104800982381402,0.010983245908107,0.382411912156165,5.81707317073171
0,601.528729053525,24.5260826275524,0.10396944754291,2.72505842124408,7.90222111378759,65.954664528201,0.285812284366588,0.081688661894847,0.578536797388839,3.36188184977279
0,777.134240745835,27.8771275555039,0.055608637812947,1.94542854231654,4.10854218084912,86.7892857142857,0.204940116561668,0.04200045137631,0.52440412710518,3.52664835164835
0,187.327014630954,13.6867459474834,0.136623918214081,4.34520741471611,19.1803321419127,42.4730496453901,0.329005904493965,0.108244885191892,0.655070297690941,2.30283687943262
0,132.20328864074,11.4979688919713,0.104674619701055,3.23620437378854,11.2137116465948,27.4782400765184,0.286687763050714,0.082189873483022,0.589276291752842,2.35931771082417
0,812.436339957851,28.503268934595,0.108476419631636,2.32312355912203,5.79182157484367,83.8440767008143,0.292366114552224,0.085477944938364,0.540853210252472,3.76285789335435
0,247.918309862437,15.7454218699417,0.070058082880865,2.46912364544169,6.31305017547834,30.0464830970556,0.230053353149258,0.052924545295217,0.626412682034514,2.02767175572519
1,1391.91136345095,37.3083283390043,0.026633427126172,2.53499210353074,7.01585513396039,134.43001603157,0.140234646960651,0.019665756208179,0.41077820822562,5.44062153163152
1,1499.40782525292,38.7221877642898,0.044931081056862,2.29300667028281,5.66562610418595,178.807529908515,0.183533546429209,0.033684562664883,0.542129106434449,3.88365001172883
0,559.315934722469,23.6498611987992,0.17255493963811,3.3190783558566,11.4473256283684,88.7715813598167,0.374887035035016,0.140540289037345,0.614387740792859,3.30863254392666
0,861.666077770048,29.3541492428251,0.116030343779261,2.26032696951421,5.77955059699757,89.7069182389937,0.303152882430212,0.091901670125746,0.544973041824166,4.21823899371069
0,628.587676824952,25.0716508595854,0.113853025684604,3.75861039337872,14.2705300869569,191.92,0.299170096332826,0.089502746539793,0.640332601068784,3.34794117647059
0,491.711418518983,22.1745669296828,0.20656792323387,3.50650302510584,12.7368952844951,57.7470678225395,0.413308037295578,0.170823533693123,0.630150690094048,2.93183749787523
0,304.065470017975,17.4374731546166,0.097489182930629,2.05023524230521,4.71516394466242,36.473101539526,0.275930366838014,0.076137567343361,0.56587506028496,2.61797266908839
0,121.076637313054,11.0034829628193,0.120600233035215,4.5418539688813,21.1154036214244,38.7336523125997,0.308714346232209,0.09530454756958,0.625293005163861,2.44373560163034
1,1358.57385016366,36.8588367988418,0.002149719398322,3.08377922300111,10.7185029339701,117.610243829914,0.038711996773058,0.001498618694157,0.317703036341246,6.37756467439786
0,1052.20370304815,32.4376895454677,0.082092814069627,2.12737396818655,4.8114978365753,109.80556705298,0.251843049923773,0.063424921794908,0.538081358107708,3.95467715231788
0,503.322166874831,22.4348426977956,0.211687534016714,3.36081638194738,11.7963027386897,70.8463983050847,0.418852707274752,0.175437590391389,0.645140218343475,2.75786924939467
0,317.553054881804,17.8200183749009,0.126173455967957,3.799221035843,14.9994894943133,42.2028388278388,0.317007368800714,0.100493671873952,0.5707165139939,2.99748168498169
1,612.881298374294,24.7564395334687,0.0129223385121,6.3084893137919,41.353031760635,225.164244186046,0.096408033151488,0.009294508856138,0.395054307441863,5.29699612403101
0,663.686863680985,25.7621207139666,0.105506938125647,3.967376463551,16.2741440504093,322.092294422082,0.288288995222783,0.083110544766562,0.487742460504982,7.31713628522139
0,560.50129090974,23.6749084667658,0.211404505068336,3.49148096523219,12.8214228832836,91.1012409200969,0.41861774884947,0.175240819651798,0.655682465787783,2.91162227602906
1,908.419466144136,30.1399977794315,0.000909417069475,5.27976702038557,29.8055609441129,225.682258064516,0.025117828468479,0.000630905306972,0.234871219604481,9.31387096774193
0,78.1095765183133,8.83796223788681,0.101728950785295,2.31692934592801,5.64476771313829,9.09988571428571,0.278405195822967,0.077509453061225,0.708964080148969,1.15165714285714
1,1030.38229236196,32.0995684139516,0.018289515961684,4.32019646775079,19.6702593124546,186.802982731554,0.115555108103474,0.013352983008806,0.367204708780323,6.92739403453689
0,2630.77454646884,51.2910766748841,0.058575116135999,1.99006411677939,4.26351044659643,386.946379828823,0.211035899500319,0.044536150877909,0.500845070946782,6.3792736525561
1,1682.3727098326,41.0167369476485,0.00286367983242,3.00744103419263,10.3465195675281,151.410085102999,0.0447729483715,0.002004616905877,0.298016023169698,7.05917442137915
0,1164.76019298584,34.1285832255874,0.069302539540313,1.88981047804842,3.94240208400556,115.429461732189,0.230410266775722,0.05308889103566,0.504313473855457,4.35002347718445
0,145.130310696184,12.0470042208088,0.189579391636305,3.16053584041892,10.2911825581004,27.9765425803162,0.393367666650441,0.154738121166012,0.715491944150907,1.70593234744178
1,1099.04035266531,33.1517775189402,0.001221923366257,3.40122340022094,12.8040034984497,119.511455525606,0.029119687790543,0.000847956217019,0.283147548215562,6.45125786163522
1,265.538045179085,16.2953381425206,0.017343113543202,6.87483763947278,52.3700434464371,98.493371996686,0.112062912129329,0.012558096274906,0.405819368517951,4.6847555923778
0,527.900287882951,22.9760807772551,0.12795234225368,2.79284939002819,8.05535612674854,98.7339656729901,0.318571977409811,0.101488104790797,0.630333503088803,3.451068955134
1,651.540824714513,25.5252977399777,0.001159435121489,6.31323708028781,42.2074099665118,202.62003968254,0.028365036618047,0.000804575302343,0.200941760900782,9.18551587301587
0,376.938850272763,19.4149130894981,0.143623321192337,4.57537969422492,21.3311988871498,291.518874643875,0.339671092393665,0.115376451007906,0.570971682335481,6.37678062678063
0,470.862959338957,21.699376934349,0.278883914274733,3.64622028915729,13.9187969161465,68.076837944664,0.486955334683631,0.237125497976847,0.671858826160515,2.82387351778656
0,534.54719486821,23.1202767039716,0.179569270625715,3.12758890467066,10.2610276842138,83.7942013277334,0.38313543822761,0.146792764025863,0.624704021992758,3.32746240346836
1,1358.25775129549,36.8545485835261,0.00142954357543,4.10550503266503,18.0611780115933,93.3793372319688,0.031503350903369,0.000992461118141,0.31701583883991,5.64717348927875
0,535.804625249075,23.1474539690454,0.184785465760872,3.14505911985021,10.3787242069995,82.3387723387723,0.389171160580365,0.151454192227468,0.633031986466969,3.10009182736455
1,1141.15416657174,33.7809734402628,0.010285675216086,4.10780916305893,17.9576950572161,134.423591482947,0.085992199553853,0.00739465838411,0.358474045228085,5.50216694931223
1,669.758883773487,25.8797002257269,0.007395830560695,3.51196343792481,13.7797909313244,77.094861660079,0.07183883578635,0.005160818327138,0.426013823070879,3.8136436832089
0,279.356562568849,16.7139631018155,0.085222400887985,2.72097362904383,7.66317721391459,46.370059134765,0.256552502514714,0.065819186546562,0.567903722902651,2.84329287270464
0,1739.79408638794,41.7108389556952,0.1500363752203,2.69731471970638,7.68736532714155,177.563607283465,0.347999148340735,0.121103407245877,0.542077627643867,5.09325787401575
1,143.834946359188,11.9931207931542,0.00436628977029,8.22073169251397,68.7445664089225,26.5595595595596,0.055082348317108,0.003034065096127,0.403140419550944,3.15615615615616
0,549.812021130328,23.4480707336516,0.104735299693564,2.4955050283273,6.50425034760505,93.5309505309506,0.286480999733055,0.082071363208051,0.567589019264848,3.66200466200466
0,1095.49602712336,33.0982783105611,0.167778897882006,2.20491449439533,5.31664659517425,107.654319873675,0.369338078201815,0.13641061600981,0.595465088402139,3.71297090006767
1,1043.86518264762,32.3089025292971,0.007809452742869,4.05394776574755,17.0615399951968,188.274553571429,0.07463216273182,0.005569959714029,0.3532261780662,6.51748511904762
0,476.78975296366,21.8355158620917,0.233258104980877,3.56242393779797,13.1185303219981,110.837902837903,0.441594813756915,0.195005979537004,0.649408613890762,3.36873496873497
0,159.235345615672,12.6188488229185,0.185791580286914,5.52078818876318,30.9521103624781,236.843835616438,0.389929551588993,0.152045055202393,0.612790844340138,5.49041095890411
1,801.160217756452,28.3047737626792,0.031413759648485,2.29970112182378,5.78929001952835,50.0230505425311,0.152104423481031,0.023135755642497,0.54395189658827,2.82487209759937
0,257.539243107862,16.048029259316,0.119508157084127,2.45422293291039,6.38312488123937,46.3986666666667,0.307031035781346,0.094268056932966,0.636969560586164,2.25551515151515
0,227.632763380178,15.0875035502954,0.123933645801825,3.85701919068511,15.143851353373,110.245858761988,0.313296287866786,0.098154563991108,0.586065638954564,3.73554199360651
0,591.138372490394,24.3133373375683,0.086834845956658,3.38149277757591,11.9731259087858,159.887235550157,0.259993906600646,0.067596831469466,0.461799672243926,5.82062961838243
